#OTU_ID,PID126,PID127,PID129,PID130,PID131,PID132,PID133,PID134,PID135,PID136,PID137,PID140,PID141,PID142,PID143,PID144,PID145,PID146,PID147,PID149,PID207,PID232,PID238,PID239,PID240,PID241,PID242,PID243,PID244,PID245,PID246,PID247,PID248,PID249,PID250,PID251,PID252,PID253,PID255,PID256,PID257,PID258,PID259,PID260,PID261,PID262,PID263,PID264,PID265,PID266,PID267,PID268,PID269,PID270,PID271,PID272,PID273,PID274,PID275,PID276,PID277,PID278,PID279,PID280,PID281,PID282,PID283,PID284,PID285,PID290,PID299,PID300,PID301,PID302,PID303,PID304,PID306,PID309,PID467,PID468,PID469,PID470,PID471,PID472,PID473,PID474,PID475,PID476,PID477,PID478,PID481,PID484,PID485,PID486,PID487,PID488,PID489,PID490,PID491,PID492,PID493,PID494,PID495,PID496,PID497,PID498,PID525,PID526,PID527,PID528,PID529,PID530,PID531,PID532,PID533,PID534,PID535,PID536,PID537,PID538,PID539,PID540,PID541,PID542,PID544,PID545,PID546,PID547,PID548,PID549,PID550,PID551,PID552,PID553,PID554,PID555,PID556,PID560,PID561,PID562,PID563,PID564,PID565,PID566,PID567,PID568,PID569,PID570,PID571,PID572,PID573,taxonomy
OTU_16646,307.3128454,1160.633354,527.072619,1900.508737,956.4269715,2603.876278,2671.233626,5757.451272,3348.003348,7449.592472,9305.461089,825.273474,1927.597602,462.1850426,0,865.898997,851.4050583,893.1410618,1578.35321,1787.604782,3823.997476,1731.324541,3464.323859,0,331.7251043,0,607.990867,1211.217516,915.8097132,0,887.245914,0,0,0,209.2726891,0,662.2484031,120.9460863,1497.43499,1822.436527,581.0080665,1018.681479,506.1547401,369.7837902,393.6956685,1900.747398,129.5692212,0,100.2919548,0,116.2119709,168.389266,519.2753117,136.8629319,0,0,0,257.7684556,302.7847722,630.2388783,515.8390729,1396.098477,1892.65723,1251.694576,5255.485054,0,381.855351,1202.709167,726.0085683,1566.778225,697.2733565,1054.372273,649.8807877,0,873.9941512,0,1948.554693,739.5661761,0,0,0,1710.709167,341.7536784,625.0416279,274.3394861,913.4478199,0,541.0613051,0,340.1479712,0,817.4714966,288.5286076,1506.391094,219.1420616,0,1602.586068,0,0,273.5535713,420.3152694,599.3827817,416.9431801,0,447.6495756,0,1016.009521,1007.865937,3207.19282,695.9593324,5449.545121,2014.785305,1076.706158,1109.311393,1852.080511,950.1899576,4718.141697,4484.521351,5378.206902,283.6377181,654.3352052,253.539422,931.4159179,797.0838964,0,325.9104041,186.2629941,0,0,1775.04183,600.4008319,0,0,0,896.3003499,3097.412984,1643.650682,1857.271774,950.561359,700.2627736,861.5215239,567.0919912,1692.554536,775.2220465,1846.966267,1616.783463,250.2403052,440.6667119,497.8872602,399.5956198,185.8966583,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_29535,307.3128454,928.506683,263.5363095,1357.506241,956.4269715,1531.691928,2003.42522,2772.106168,4185.004185,3310.929987,6021.180705,550.182316,2570.130136,0,386.5383101,288.632999,851.4050583,446.5705309,1183.764907,0,2781.089074,432.8311351,1732.161929,424.3886192,2653.800835,2141.756474,4255.936069,2018.69586,3052.699044,303.2337639,0,0,1294.251398,355.8482828,1255.636135,250.7286097,662.2484031,725.6765176,2246.152485,2551.411138,581.0080665,1018.681479,759.2321102,369.7837902,393.6956685,1425.560548,129.5692212,0,100.2919548,0,0,0,0,136.8629319,0,0,0,0,0,0,0,279.2196955,236.5821537,0,2919.713919,0,0,0,363.0042842,223.8254608,0,527.1861364,324.9403939,408.6538251,1747.988302,414.6164833,1948.554693,1479.132352,1460.227283,0,704.5397548,2566.063751,1708.768392,1250.083256,4938.110749,456.7239099,1729.424695,541.0613051,0,2381.035798,722.3268347,817.4714966,1731.171646,1291.192367,438.2841231,141.818115,400.646517,0,0,136.7767857,210.1576347,399.5885211,0,138.7830966,149.2165252,0,508.0047607,503.9329684,291.5629837,231.9864441,1089.909024,447.7300677,807.5296182,1109.311393,370.4161023,0,786.3569495,1494.84045,1536.630543,0,490.7514039,0,0,531.3892643,241.088701,651.8208083,0,953.8347703,1002.302042,1331.281372,1501.00208,1119.285462,0,0,2240.750875,4867.363261,1095.767121,928.635887,2851.684077,1050.39416,2153.80381,850.6379869,1128.369691,2067.258791,5540.898802,2155.711284,250.2403052,661.0000679,746.8308903,599.3934297,557.6899748,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_1720,921.9385363,232.1266708,790.6089285,1629.007489,637.617981,1531.691928,3672.946236,2985.345104,2092.502092,7035.726223,1642.140192,1100.364632,321.266267,0,0,0,283.8016861,446.5705309,789.1766048,5362.814347,6605.08655,6492.467027,3897.364341,1273.165858,3648.976147,1070.878237,911.9863004,2826.174204,1831.619426,606.4675279,443.622957,699.9576768,647.125699,355.8482828,627.8180674,0,220.7494677,120.9460863,1497.43499,728.9746109,813.4112932,407.4725916,759.2321102,0,196.8478342,237.5934247,129.5692212,0,200.5839096,0,232.4239419,0,0,0,0,0,0,0,0,0,0,837.6590865,473.1643075,0,0,284.7987865,381.855351,0,0,0,0,0,0,408.6538251,3058.979529,414.6164833,779.4218773,0,365.0568209,0,1056.809632,2138.386459,341.7536784,1875.124884,1097.357944,913.4478199,1441.187246,270.5306525,0,0,361.1634173,272.4904989,577.0572152,0,438.2841231,141.818115,400.646517,0,0,136.7767857,840.6305387,199.7942606,416.9431801,277.5661932,149.2165252,740.6542469,508.0047607,0,0,463.9728882,0,223.8650338,538.3530788,0,370.4161023,0,786.3569495,373.7101126,1152.472908,1985.464026,1308.67041,0,698.5619384,1859.862425,0,651.8208083,186.2629941,0,501.1510211,443.7604575,1801.202496,373.095154,0,873.8386686,2688.90105,1769.950277,1643.650682,0,950.561359,350.1313868,0,1984.821969,564.1848453,2325.666139,1385.224701,1347.319552,750.7209156,661.0000679,0,0,1301.276608,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_8741,153.6564227,0,0,271.5012481,318.8089905,0,0,639.716808,0,206.9331242,0,275.091158,1285.065068,693.2775639,1159.61493,2309.063992,283.8016861,446.5705309,0,1191.736522,1042.908403,432.8311351,433.0404824,424.3886192,331.7251043,356.9594124,607.990867,403.7391719,0,606.4675279,443.622957,1049.936515,0,1067.544848,209.2726891,0,220.7494677,120.9460863,998.2899933,2915.898444,348.6048399,1426.15407,253.0773701,1109.35137,787.391337,950.373699,0,782.1335666,802.3356384,835.285685,464.8478838,1852.281926,908.7317954,821.1775917,2417.763724,1259.690947,2810.380946,1546.610733,1211.139089,1890.716635,257.9195365,0,946.328615,357.6270218,3503.656703,0,0,1202.709167,1089.012853,223.8254608,697.2733565,0,974.8211816,817.3076503,1310.991227,414.6164833,0,0,1095.170463,453.8019071,0,427.6772919,683.5073569,625.0416279,274.3394861,0,0,0,0,1020.443914,541.745126,1362.452494,865.5858229,430.3974556,876.5682463,0,1402.26281,923.5920766,334.0302754,410.330357,210.1576347,599.3827817,416.9431801,0,447.6495756,1234.423745,1524.014282,0,1457.814918,695.9593324,726.6060161,447.7300677,1884.235776,277.3278482,1852.080511,1900.379915,2359.070849,1121.130338,4225.733994,1985.464026,490.7514039,760.618266,931.4159179,1062.778529,482.1774021,1303.641617,0,953.8347703,0,887.520915,600.4008319,2611.666078,815.6871815,0,0,884.9751383,547.8835606,928.635887,1425.842038,1750.656934,430.760762,567.0919912,1692.554536,258.4073488,461.7415669,269.4639104,750.7209156,0,995.7745205,799.1912396,743.586633,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_8599,0,464.2533415,527.072619,814.5037443,956.4269715,919.015157,333.9042033,852.955744,837.000837,206.9331242,821.0700961,275.091158,642.5325341,231.0925213,773.0766202,577.265998,283.8016861,1339.711593,0,595.8682608,695.2722684,1298.493405,1299.121447,424.3886192,0,713.9188247,303.9954335,1211.217516,305.2699044,303.2337639,443.622957,1399.915354,323.5628495,355.8482828,1255.636135,0,220.7494677,483.7843451,499.1449966,728.9746109,697.2096799,203.7362958,759.2321102,739.5675803,590.5435027,950.373699,388.7076635,521.4223777,300.8758644,334.114274,116.2119709,336.778532,778.9129675,136.8629319,659.3901064,0,562.0761892,515.5369111,1513.923861,630.2388783,257.9195365,1116.878782,1182.910769,178.8135109,2919.713919,0,381.855351,0,726.0085683,223.8254608,348.6366783,527.1861364,324.9403939,408.6538251,1310.991227,2487.6989,779.4218773,369.783088,730.1136417,453.8019071,704.5397548,855.3545837,341.7536784,3125.208139,548.6789721,0,0,811.5919576,290.3136395,0,180.5817087,272.4904989,2019.700253,645.5961833,876.5682463,850.9086898,1001.616293,230.8980191,334.0302754,0,420.3152694,1198.765563,208.4715901,0,149.2165252,246.884749,508.0047607,755.8994526,583.1259673,695.9593324,363.3030081,671.5951015,1076.706158,831.9835447,740.8322046,1425.284936,393.1784748,1868.550563,1536.630543,283.6377181,654.3352052,0,232.8539795,265.6946321,964.3548042,977.7312124,0,476.9173852,1754.028574,2662.562745,900.6012479,1865.47577,0,0,896.3003499,884.9751383,4383.068485,1857.271774,2851.684077,0,1292.282286,1134.183982,1128.369691,2067.258791,3232.190968,1886.247373,500.4806104,1101.66678,746.8308903,599.3934297,371.7933165,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432.8311351,866.0809647,424.3886192,331.7251043,2855.675299,5167.922369,4037.391719,11905.52627,2122.636347,1774.491828,349.9788384,1617.814248,0,2301.999581,250.7286097,662.2484031,1451.353035,2246.152485,1093.461916,0,1018.681479,1518.46422,369.7837902,0,237.5934247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1116.878782,0,0,0,0,0,0,0,0,0,0,974.8211816,408.6538251,436.9970756,414.6164833,1948.554693,739.5661761,730.1136417,3176.613349,3170.428897,1710.709167,1708.768392,3750.249767,6584.147665,6850.858649,6917.698781,541.0613051,290.3136395,0,1083.490252,272.4904989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.5838013,0,465.7079589,531.3892643,723.2661031,977.7312124,558.7889823,476.9173852,2756.330616,443.7604575,900.6012479,0,0,0,0,1327.462708,547.8835606,1857.271774,1901.122718,1750.656934,3876.846858,2268.367965,2820.924226,3100.888186,923.4831337,538.9278209,0,0,0,0,185.8966583,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_5185,460.9692681,0,263.5363095,1086.004992,318.8089905,0,667.8084066,852.955744,5022.005022,206.9331242,3831.660448,0,963.7988011,231.0925213,1159.61493,288.632999,567.6033722,0,0,595.8682608,347.6361342,432.8311351,433.0404824,0,0,0,0,0,0,0,0,0,0,711.6965656,209.2726891,501.4572195,0,0,0,1093.461916,232.4032266,0,253.0773701,554.6756852,787.391337,475.1868495,0,521.4223777,100.2919548,167.057137,232.4239419,673.557064,778.9129675,136.8629319,879.1868086,0,1405.190473,773.3053667,1513.923861,0,257.9195365,558.439391,1182.910769,715.2540437,2335.771135,1139.195146,763.710702,3608.1275,726.0085683,447.6509216,697.2733565,1054.372273,0,0,0,0,0,0,0,453.8019071,0,855.3545837,0,1875.124884,0,913.4478199,0,1623.183915,290.3136395,1700.739856,0,2724.904989,288.5286076,1506.391094,657.4261847,141.818115,200.3232585,461.7960383,167.0151377,273.5535713,630.472904,199.7942606,416.9431801,0,1342.948727,3209.501736,1524.014282,1259.832421,2915.629837,1623.905109,4722.939105,2910.24544,4037.648091,1386.639241,1852.080511,3325.664852,3538.606273,1868.550563,1536.630543,567.2754361,327.1676026,253.539422,0,0,0,0,0,0,0,887.520915,0,0,0,0,0,1769.950277,1095.767121,0,2376.403397,0,0,0,0,258.4073488,923.4831337,0,0,440.6667119,995.7745205,599.3934297,371.7933165,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_19895,0,0,527.072619,0,318.8089905,153.1691928,1335.616813,0,418.5004185,827.7324969,821.0700961,0,0,0,0,288.632999,283.8016861,446.5705309,394.5883024,1787.604782,2085.816805,1298.493405,433.0404824,2546.331715,1658.625522,356.9594124,3039.954335,3229.913376,4273.778661,0,0,349.9788384,323.5628495,1067.544848,0,0,441.4989354,120.9460863,2994.86998,364.4873055,697.2096799,407.4725916,759.2321102,1294.243266,1181.087005,2851.121097,388.7076635,391.0667833,802.3356384,167.057137,232.4239419,1178.724862,649.0941396,273.7258639,659.3901064,0,0,515.5369111,605.5695444,630.2388783,1031.678146,558.439391,709.7464612,178.8135109,0,0,0,0,0,0,0,0,1299.761575,0,0,414.6164833,1948.554693,739.5661761,730.1136417,453.8019071,2113.619264,427.6772919,683.5073569,625.0416279,1646.036916,913.4478199,1729.424695,1352.653263,0,0,180.5817087,1089.961995,577.0572152,1075.993639,1533.994431,141.818115,801.2930341,230.8980191,501.0454131,683.8839283,840.6305387,1398.559824,416.9431801,138.7830966,149.2165252,246.884749,0,251.9664842,0,463.9728882,1089.909024,671.5951015,1345.882697,831.9835447,370.4161023,0,786.3569495,1121.130338,384.1576358,0,163.5838013,0,0,1062.778529,482.1774021,977.7312124,0,476.9173852,1754.028574,887.520915,1501.00208,1865.47577,815.6871815,0,448.1501749,442.4875692,0,464.3179435,950.561359,0,861.5215239,567.0919912,1692.554536,1033.629395,461.7415669,269.4639104,0,0,0,199.7978099,371.7933165,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_2287,153.6564227,464.2533415,1054.145238,1900.508737,956.4269715,3063.383857,3672.946236,3625.061912,2929.502929,4759.461857,4926.420577,1100.364632,0,0,0,288.632999,0,446.5705309,394.5883024,2383.473043,4866.905879,1731.324541,3031.283377,0,663.4502086,356.9594124,1215.981734,403.7391719,305.2699044,0,0,0,0,0,0,0,662.2484031,0,499.1449966,1093.461916,0,203.7362958,506.1547401,0,196.8478342,475.1868495,259.1384423,0,100.2919548,334.114274,116.2119709,0,0,410.5887958,0,251.9381894,0,0,0,0,0,1396.098477,1892.65723,357.6270218,0,0,381.855351,1202.709167,0,0,348.6366783,0,324.9403939,0,0,0,389.7109387,0,0,0,0,427.6772919,341.7536784,625.0416279,823.0184582,0,288.2374492,0,0,340.1479712,180.5817087,272.4904989,577.0572152,645.5961833,0,283.6362299,0,230.8980191,334.0302754,136.7767857,420.3152694,199.7942606,1250.82954,416.3492898,0,246.884749,508.0047607,251.9664842,291.5629837,463.9728882,1089.909024,2014.785305,1076.706158,4437.245571,1481.664409,475.0949788,3145.427798,7100.492139,2304.945815,567.2754361,163.5838013,0,0,0,0,0,0,0,250.5755105,0,0,0,0,0,0,0,0,0,0,350.1313868,430.760762,283.5459956,564.1848453,0,0,538.9278209,0,0,0,0,185.8966583,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_20647,153.6564227,0,0,0,318.8089905,306.3383857,333.9042033,852.955744,0,206.9331242,547.3800641,550.182316,321.266267,231.0925213,386.5383101,0,283.8016861,1339.711593,0,595.8682608,0,865.6622703,433.0404824,0,0,356.9594124,303.9954335,403.7391719,0,909.7012918,0,699.9576768,323.5628495,355.8482828,0,250.7286097,0,0,0,1093.461916,0,407.4725916,759.2321102,369.7837902,787.391337,712.7802742,259.1384423,651.7779721,300.8758644,1002.342822,813.4837966,1515.503394,1168.369451,958.0405236,219.7967021,755.8145681,1405.190473,515.5369111,908.3543166,1260.477757,1547.517219,558.439391,946.328615,715.2540437,0,569.5975729,1145.566053,1202.709167,726.0085683,223.8254608,2091.82007,1054.372273,324.9403939,408.6538251,0,0,779.4218773,369.783088,0,453.8019071,0,0,0,1875.124884,0,0,288.2374492,0,0,0,0,817.4714966,1442.643038,645.5961833,657.4261847,283.6362299,0,230.8980191,668.0605508,273.5535713,630.472904,1198.765563,625.4147702,138.7830966,1492.165252,2221.962741,1016.009521,755.8994526,1749.377902,695.9593324,1089.909024,0,0,554.6556964,2222.496614,2375.474894,2752.249323,373.7101126,1152.472908,283.6377181,490.7514039,507.078844,232.8539795,797.0838964,241.088701,325.9104041,558.7889823,0,501.1510211,0,0,746.190308,0,0,0,0,0,464.3179435,0,1400.525547,861.5215239,0,1692.554536,0,461.7415669,808.3917313,500.4806104,440.6667119,0,998.9890494,557.6899748,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_6990,0,0,527.072619,814.5037443,0,0,667.8084066,0,418.5004185,413.8662484,273.690032,0,321.266267,0,0,0,0,0,394.5883024,595.8682608,347.6361342,0,433.0404824,848.7772384,995.1753129,1070.878237,1823.972601,2826.174204,2136.889331,3638.805167,2661.737742,0,2264.939947,1423.393131,1464.908824,250.7286097,0,241.8921725,249.5724983,728.9746109,232.4032266,407.4725916,759.2321102,369.7837902,1574.782674,712.7802742,129.5692212,130.3555944,0,167.057137,232.4239419,0,0,0,439.5934043,0,0,257.7684556,0,0,0,0,0,536.4405327,1751.828351,0,0,0,363.0042842,223.8254608,0,0,974.8211816,1225.961475,1310.991227,829.2329666,1948.554693,1479.132352,1460.227283,0,1409.07951,1283.031876,1367.014714,0,823.0184582,456.7239099,864.7123476,1082.12261,0,2040.887827,0,817.4714966,865.5858229,215.1987278,657.4261847,283.6362299,600.9697756,461.7960383,334.0302754,410.330357,420.3152694,1598.354085,0,555.1323864,298.4330504,493.7694979,508.0047607,251.9664842,291.5629837,695.9593324,363.3030081,447.7300677,0,831.9835447,370.4161023,475.0949788,0,373.7101126,384.1576358,283.6377181,0,0,0,531.3892643,241.088701,1955.462425,0,953.8347703,1754.028574,0,900.6012479,1492.380616,1631.374363,0,0,0,1643.650682,464.3179435,1901.122718,1400.525547,1723.043048,567.0919912,1692.554536,258.4073488,0,269.4639104,0,0,995.7745205,199.7978099,371.7933165,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_20335,0,0,263.5363095,0,637.617981,0,1001.71261,213.238936,0,1034.665621,0,0,0,0,773.0766202,577.265998,0,1339.711593,1972.941512,1787.604782,1042.908403,865.6622703,433.0404824,1273.165858,2653.800835,1427.837649,2127.968034,4037.391719,1221.079618,909.7012918,0,0,0,355.8482828,627.8180674,0,882.9978707,362.8382588,1497.43499,728.9746109,464.8064532,203.7362958,506.1547401,369.7837902,984.2391712,0,0,260.7111889,200.5839096,167.057137,232.4239419,168.389266,129.8188279,0,0,0,562.0761892,0,302.7847722,630.2388783,0,837.6590865,0,0,0,0,381.855351,601.3545833,363.0042842,447.6509216,348.6366783,527.1861364,324.9403939,0,873.9941512,0,779.4218773,369.783088,0,453.8019071,1761.349387,427.6772919,2050.522071,1250.083256,2194.715888,1370.17173,1152.949797,270.5306525,290.3136395,680.2959424,722.3268347,817.4714966,1154.11443,215.1987278,657.4261847,283.6362299,400.646517,230.8980191,0,0,0,399.5885211,0,416.3492898,0,0,0,251.9664842,291.5629837,231.9864441,726.6060161,447.7300677,269.1765394,277.3278482,370.4161023,0,786.3569495,1121.130338,0,0,327.1676026,0,0,1062.778529,241.088701,2607.283233,0,476.9173852,2756.330616,443.7604575,900.6012479,1492.380616,0,0,896.3003499,884.9751383,1095.767121,464.3179435,950.561359,1050.39416,861.5215239,567.0919912,2256.739381,1550.444093,461.7415669,1347.319552,0,881.3334239,746.8308903,0,0,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_10097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331.7251043,356.9594124,303.9954335,403.7391719,0,303.2337639,443.622957,0,1294.251398,4270.179394,5859.635296,2758.014707,3973.490418,1814.191294,5989.73996,4009.36036,1045.81452,1629.890366,3290.005811,554.6756852,0,712.7802742,129.5692212,0,100.2919548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1054.372273,0,0,0,829.2329666,1948.554693,369.783088,1095.170463,0,0,0,0,0,823.0184582,0,576.4748984,1082.12261,580.6272791,1700.739856,0,1089.961995,577.0572152,1291.192367,876.5682463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.9728882,0,0,0,0,0,0,0,0,0,0,163.5838013,0,0,265.6946321,241.088701,0,0,953.8347703,501.1510211,0,0,0,0,0,0,0,547.8835606,0,3326.964756,2801.051094,1292.282286,2268.367965,1128.369691,2584.073488,461.7415669,1347.319552,0,0,0,199.7978099,185.8966583,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_13778,0,0,0,0,0,306.3383857,0,1066.19468,418.5004185,1034.665621,821.0700961,825.273474,321.266267,462.1850426,0,0,283.8016861,893.1410618,2762.118117,3575.209565,3476.361342,6925.298162,3897.364341,848.7772384,1990.350626,1427.837649,1823.972601,807.4783439,1221.079618,606.4675279,0,349.9788384,0,0,418.5453783,250.7286097,0,241.8921725,499.1449966,0,116.2016133,407.4725916,0,369.7837902,0,0,0,130.3555944,0,0,116.2119709,0,129.8188279,136.8629319,0,0,0,0,302.7847722,630.2388783,0,279.2196955,236.5821537,1072.881065,0,284.7987865,763.710702,1202.709167,363.0042842,1119.127304,1045.910035,527.1861364,974.8211816,0,1310.991227,414.6164833,0,369.783088,0,0,352.2698774,2138.386459,1367.014714,1250.083256,1371.69743,913.4478199,288.2374492,270.5306525,290.3136395,0,0,544.9809977,288.5286076,0,219.1420616,283.6362299,200.3232585,0,0,0,210.1576347,0,208.4715901,0,149.2165252,0,0,0,0,0,0,0,0,0,370.4161023,475.0949788,786.3569495,0,1152.472908,0,163.5838013,0,465.7079589,1328.473161,482.1774021,651.8208083,186.2629941,0,1002.302042,443.7604575,900.6012479,1492.380616,815.6871815,0,896.3003499,0,2191.534242,0,0,1050.39416,0,850.6379869,1128.369691,516.8146977,461.7415669,538.9278209,250.2403052,1542.333492,995.7745205,0,0,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_3296,0,0,0,0,0,0,0,0,0,0,0,275.091158,0,0,0,0,0,0,0,0,0,0,0,848.7772384,1990.350626,1427.837649,3343.949768,2422.435032,1526.349522,606.4675279,2661.737742,0,647.125699,355.8482828,1674.181513,501.4572195,1324.496806,1088.514776,1247.862492,728.9746109,581.0080665,611.2088873,0,184.8918951,196.8478342,0,129.5692212,0,0,0,116.2119709,0,0,0,0,251.9381894,0,257.7684556,0,0,0,1116.878782,236.5821537,178.8135109,0,0,0,0,726.0085683,0,0,0,324.9403939,0,1310.991227,829.2329666,4286.820325,1109.349264,365.0568209,907.6038141,704.5397548,2138.386459,0,0,1646.036916,0,1441.187246,270.5306525,0,0,361.1634173,0,0,430.3974556,0,141.818115,200.3232585,0,0,0,0,199.7942606,0,1249.047869,0,0,0,251.9664842,291.5629837,927.9457765,0,0,0,0,0,0,0,0,0,1134.550872,654.3352052,0,931.4159179,797.0838964,0,1303.641617,186.2629941,476.9173852,3257.481637,887.520915,300.200416,0,0,873.8386686,0,442.4875692,1095.767121,928.635887,1425.842038,350.1313868,0,1701.275974,564.1848453,1808.851442,1385.224701,808.3917313,250.2403052,440.6667119,0,799.1912396,371.7933165,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_8389,0,0,0,0,637.617981,153.1691928,667.8084066,0,0,413.8662484,821.0700961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356.9594124,0,0,0,0,0,0,0,0,209.2726891,0,220.7494677,0,249.5724983,364.4873055,0,611.2088873,0,369.7837902,984.2391712,2851.121097,129.5692212,0,501.459774,0,116.2119709,1347.114128,908.7317954,0,879.1868086,0,1967.266662,3093.221467,908.3543166,315.1194391,515.8390729,0,236.5821537,0,5255.485054,0,0,0,363.0042842,0,0,3690.302955,0,0,0,414.6164833,389.7109387,0,0,0,0,427.6772919,0,1250.083256,0,913.4478199,0,0,0,0,0,0,865.5858229,1506.391094,876.5682463,0,1201.939551,230.8980191,334.0302754,410.330357,420.3152694,0,625.4147702,0,447.6495756,740.6542469,2794.026184,0,2915.629837,927.9457765,6176.151137,895.4601353,1345.882697,1663.967089,740.8322046,0,2359.070849,1868.550563,768.3152717,0,0,0,0,0,0,0,0,0,0,0,600.4008319,373.095154,0,0,896.3003499,884.9751383,0,0,475.2806795,0,0,283.5459956,2820.924226,258.4073488,2770.449401,538.9278209,0,440.6667119,497.8872602,1198.786859,371.7933165,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_3283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.5705309,394.5883024,595.8682608,347.6361342,0,2165.202412,848.7772384,1658.625522,713.9188247,2735.958901,3229.913376,3357.968948,606.4675279,2661.737742,1049.936515,3882.754194,711.6965656,1046.363446,752.1858292,662.2484031,120.9460863,2246.152485,364.4873055,232.4032266,611.2088873,506.1547401,0,196.8478342,0,129.5692212,130.3555944,401.1678192,0,116.2119709,0,0,0,0,0,0,0,0,0,0,558.439391,0,0,0,0,0,0,0,0,0,527.1861364,0,408.6538251,436.9970756,0,1169.132816,369.783088,0,0,352.2698774,1710.709167,683.5073569,3750.249767,2469.055374,913.4478199,576.4748984,811.5919576,0,340.1479712,722.3268347,544.9809977,2019.700253,215.1987278,0,0,0,0,167.0151377,136.7767857,0,199.7942606,0,138.7830966,0,0,0,0,291.5629837,0,0,0,269.1765394,0,0,0,0,0,0,0,163.5838013,0,0,265.6946321,0,325.9104041,0,0,501.1510211,443.7604575,1200.801664,1119.285462,0,0,1792.6007,884.9751383,1095.767121,464.3179435,950.561359,1750.656934,2153.80381,0,564.1848453,1033.629395,1385.224701,808.3917313,250.2403052,0,0,199.7978099,185.8966583,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
